,rain_mm,hour,exact_date,weather_type,temp_f
3873,0.0,9,2016-01-22,Overcast,56.2676
3874,0.0,10,2016-01-22,Overcast,56.987602
3875,0.2,11,2016-01-22,Drizzle: light,57.7976
3876,0.2,12,2016-01-22,Drizzle: light,59.1476
3877,0.4,13,2016-01-22,Drizzle: light,59.4176
3878,0.5,14,2016-01-22,Drizzle: moderate,59.7776
3879,0.3,15,2016-01-22,Drizzle: light,59.1476
3880,0.1,16,2016-01-22,Drizzle: light,58.6076
3881,0.0,17,2016-01-22,Overcast,57.8876
3882,0.0,18,2016-01-22,Overcast,57.0776
3883,0.0,19,2016-01-22,Overcast,56.6276
3884,0.0,20,2016-01-22,Overcast,56.0876
3885,0.0,21,2016-01-22,Overcast,55.8176
3886,0.4,22,2016-01-22,Drizzle: light,54.917603
3887,1.4,23,2016-01-22,Rain: slight,54.3776
3888,0.3,0,2016-01-23,Drizzle: light,53.5676
3889,0.0,1,2016-01-23,Overcast,52.9376
3890,0.0,2,2016-01-23,Overcast,52.487602
3891,0.0,3,2016-01-23,Overcast,51.4076
3892,0.2,4,2016-01-23,Drizzle: light,51.4976
3893,0.2,5,2016-01-23,Drizzle: light,51.1376
3894,0.1,6,2016-01-23,Drizzle: light,50.9576
3895,0.2,7,2016-01-23,Drizzle: light,50.8676
3896,0.2,8,2016-01-23,Drizzle: light,50.6876
3897,0.1,9,2016-01-23,Drizzle: light,51.6776
3898,0.2,10,2016-01-23,Drizzle: light,53.1176
3899,0.9,11,2016-01-23,Drizzle: moderate,54.557602
3900,1.7,12,2016-01-23,Rain: slight,54.557602
3901,3.2,13,2016-01-23,Rain: moderate,54.737602
3902,0.3,14,2016-01-23,Drizzle: light,55.3676
3903,0.2,15,2016-01-23,Drizzle: light,54.6476
3904,0.2,16,2016-01-23,Drizzle: light,54.1976
3905,0.0,17,2016-01-23,Mainly clear,52.8476
3906,0.0,18,2016-01-23,Mainly clear,51.3176
3907,0.0,19,2016-01-23,Clear sky,50.1476
3908,0.0,20,2016-01-23,Clear sky,49.2476
3909,0.0,21,2016-01-23,Clear sky,48.3476
3910,0.0,22,2016-01-23,Partly cloudy,47.6276
3911,0.0,23,2016-01-23,Clear sky,47.987602
3912,0.0,0,2016-01-24,Clear sky,47.5376
3913,0.0,1,2016-01-24,Clear sky,47.1776
3914,0.0,2,2016-01-24,Clear sky,46.9076
3915,0.0,3,2016-01-24,Clear sky,46.3676
3916,0.0,4,2016-01-24,Clear sky,45.2876
3917,0.0,5,2016-01-24,Clear sky,44.6576
3918,0.0,6,2016-01-24,Partly cloudy,44.8376
3919,0.0,7,2016-01-24,Overcast,44.9276
3920,0.0,8,2016-01-24,Overcast,44.9276
3921,0.0,9,2016-01-24,Overcast,47.3576
3922,0.0,10,2016-01-24,Partly cloudy,49.6076
3923,0.0,11,2016-01-24,Overcast,53.0276
3924,0.0,12,2016-01-24,Overcast,54.4676
3925,0.0,13,2016-01-24,Clear sky,55.3676
3926,0.0,14,2016-01-24,Clear sky,56.3576
3927,0.0,15,2016-01-24,Mainly clear,56.2676
3928,0.0,16,2016-01-24,Partly cloudy,55.2776
3929,0.0,17,2016-01-24,Mainly clear,53.4776
3930,0.0,18,2016-01-24,Mainly clear,51.3176
3931,0.0,19,2016-01-24,Overcast,50.3276
3932,0.0,20,2016-01-24,Overcast,49.6976
3933,0.0,21,2016-01-24,Overcast,48.8876
3934,0.0,22,2016-01-24,Overcast,47.4476
3935,0.0,23,2016-01-24,Partly cloudy,49.5176
3936,0.0,0,2016-01-25,Overcast,50.7776
3937,0.0,1,2016-01-25,Overcast,50.417603
3938,0.0,2,2016-01-25,Partly cloudy,49.9676
3939,0.0,3,2016-01-25,Clear sky,49.0676
3940,0.0,4,2016-01-25,Clear sky,48.167603
3941,0.0,5,2016-01-25,Mainly clear,47.3576
3942,0.0,6,2016-01-25,Partly cloudy,46.9976
3943,0.0,7,2016-01-25,Overcast,46.7276
3944,0.0,8,2016-01-25,Overcast,45.917603
3945,0.0,9,2016-01-25,Partly cloudy,48.5276
3946,0.0,10,2016-01-25,Mainly clear,52.7576
3947,0.0,11,2016-01-25,Mainly clear,53.6576
3948,0.0,12,2016-01-25,Partly cloudy,54.917603
3949,0.0,13,2016-01-25,Overcast,56.3576
3950,0.0,14,2016-01-25,Partly cloudy,57.167603
3951,0.0,15,2016-01-25,Overcast,58.0676
3952,0.0,16,2016-01-25,Overcast,58.1576
3953,0.0,17,2016-01-25,Partly cloudy,57.167603
3954,0.0,18,2016-01-25,Partly cloudy,55.0976
3955,0.0,19,2016-01-25,Partly cloudy,52.8476
3956,0.0,20,2016-01-25,Partly cloudy,50.6876
3957,0.0,21,2016-01-25,Partly cloudy,48.7076
3958,0.0,22,2016-01-25,Overcast,49.6076
3959,0.0,23,2016-01-25,Overcast,51.0476
3960,0.0,0,2016-01-26,Overcast,50.1476
3961,0.0,1,2016-01-26,Partly cloudy,49.3376
3962,0.0,2,2016-01-26,Partly cloudy,48.9776
3963,0.0,3,2016-01-26,Partly cloudy,48.7976
3964,0.0,4,2016-01-26,Overcast,47.7176
3965,0.0,5,2016-01-26,Overcast,43.307602
3966,0.0,6,2016-01-26,Overcast,42.5876
3967,0.0,7,2016-01-26,Overcast,42.4976
3968,0.0,8,2016-01-26,Overcast,43.5776
3969,0.0,9,2016-01-26,Overcast,45.6476
3970,0.0,10,2016-01-26,Overcast,48.2576
3971,0.0,11,2016-01-26,Overcast,49.9676
3972,0.0,12,2016-01-26,Partly cloudy,52.7576
3973,0.0,13,2016-01-26,Overcast,54.4676
3974,0.0,14,2016-01-26,Overcast,55.7276
3975,0.0,15,2016-01-26,Overcast,56.3576
3976,0.0,16,2016-01-26,Overcast,55.7276
3977,0.0,17,2016-01-26,Overcast,54.0176
3978,0.0,18,2016-01-26,Overcast,51.3176
3979,0.0,19,2016-01-26,Overcast,49.6076
3980,0.0,20,2016-01-26,Overcast,48.0776
3981,0.0,21,2016-01-26,Overcast,47.0876
3982,0.0,22,2016-01-26,Overcast,46.3676
3983,0.0,23,2016-01-26,Overcast,47.0876
3984,0.0,0,2016-01-27,Overcast,46.5476
3985,0.0,1,2016-01-27,Overcast,46.1876
3986,0.0,2,2016-01-27,Overcast,46.1876
3987,0.0,3,2016-01-27,Overcast,45.737602
3988,0.0,4,2016-01-27,Overcast,44.5676
3989,0.0,5,2016-01-27,Overcast,44.1176
3990,0.0,6,2016-01-27,Overcast,43.847603
3991,0.0,7,2016-01-27,Overcast,43.037598
3992,0.0,8,2016-01-27,Overcast,42.8576
3993,0.0,9,2016-01-27,Overcast,46.2776
3994,0.0,10,2016-01-27,Overcast,51.3176
3995,0.0,11,2016-01-27,Partly cloudy,54.6476
3996,0.0,12,2016-01-27,Mainly clear,57.3476
3997,0.0,13,2016-01-27,Clear sky,59.3276
3998,0.0,14,2016-01-27,Clear sky,60.857597
3999,0.0,15,2016-01-27,Clear sky,61.3976
4000,0.0,16,2016-01-27,Clear sky,61.0376
4001,0.0,17,2016-01-27,Clear sky,59.3276
4002,0.0,18,2016-01-27,Clear sky,56.2676
4003,0.0,19,2016-01-27,Clear sky,55.3676
4004,0.0,20,2016-01-27,Clear sky,52.9376
4005,0.0,21,2016-01-27,Clear sky,49.4276
4006,0.0,22,2016-01-27,Clear sky,48.8876
4007,0.0,23,2016-01-27,Clear sky,48.4376
4008,0.0,0,2016-01-28,Clear sky,47.7176
4009,0.0,1,2016-01-28,Clear sky,46.8176
4010,0.0,2,2016-01-28,Partly cloudy,45.6476
4011,0.0,3,2016-01-28,Partly cloudy,44.1176
4012,0.0,4,2016-01-28,Partly cloudy,42.9476
4013,0.0,5,2016-01-28,Partly cloudy,41.9576
4014,0.0,6,2016-01-28,Overcast,42.4976
4015,0.0,7,2016-01-28,Overcast,43.3976
4016,0.0,8,2016-01-28,Overcast,44.5676
4017,0.0,9,2016-01-28,Partly cloudy,47.987602
4018,0.0,10,2016-01-28,Overcast,51.3176
4019,0.0,11,2016-01-28,Partly cloudy,52.667603
4020,0.0,12,2016-01-28,Overcast,55.4576
4021,0.7,13,2016-01-28,Drizzle: moderate,57.3476
4022,1.0,14,2016-01-28,Drizzle: dense,57.7976
4023,0.3,15,2016-01-28,Drizzle: light,57.707603
4024,0.0,16,2016-01-28,Overcast,57.167603
4025,0.0,17,2016-01-28,Overcast,56.6276
4026,0.0,18,2016-01-28,Overcast,55.9076
4027,0.0,19,2016-01-28,Overcast,55.4576
4028,0.1,20,2016-01-28,Drizzle: light,54.8276
4029,0.3,21,2016-01-28,Drizzle: light,54.1976
4030,0.0,22,2016-01-28,Overcast,54.557602
4031,0.4,23,2016-01-28,Drizzle: light,55.2776
4032,0.1,0,2016-01-29,Drizzle: light,55.3676
4033,0.0,1,2016-01-29,Overcast,53.7476
4034,0.0,2,2016-01-29,Overcast,53.9276
4035,0.0,3,2016-01-29,Overcast,53.8376
4036,0.0,4,2016-01-29,Overcast,54.1976
4037,0.0,5,2016-01-29,Overcast,54.557602
4038,0.0,6,2016-01-29,Overcast,55.0076
4039,0.0,7,2016-01-29,Overcast,55.3676
4040,0.0,8,2016-01-29,Overcast,55.8176
4041,0.0,9,2016-01-29,Overcast,56.5376
4042,0.0,10,2016-01-29,Overcast,57.8876
4043,0.0,11,2016-01-29,Overcast,59.5976
4044,0.0,12,2016-01-29,Overcast,60.497597
4045,0.2,13,2016-01-29,Drizzle: light,59.7776
4046,0.3,14,2016-01-29,Drizzle: light,59.1476
4047,0.2,15,2016-01-29,Drizzle: light,58.7876
4048,0.1,16,2016-01-29,Drizzle: light,58.247597
4049,0.0,17,2016-01-29,Overcast,57.2576
4050,0.0,18,2016-01-29,Overcast,56.4476
4051,0.2,19,2016-01-29,Drizzle: light,55.5476
4052,0.4,20,2016-01-29,Drizzle: light,54.557602
4053,0.5,21,2016-01-29,Drizzle: moderate,53.4776
4054,0.4,22,2016-01-29,Drizzle: light,52.2176
4055,0.5,23,2016-01-29,Drizzle: moderate,52.2176
4056,0.2,0,2016-01-30,Drizzle: light,51.3176
4057,0.0,1,2016-01-30,Overcast,50.8676
4058,0.0,2,2016-01-30,Partly cloudy,49.9676
4059,0.0,3,2016-01-30,Overcast,49.2476
4060,0.0,4,2016-01-30,Partly cloudy,48.4376
4061,0.0,5,2016-01-30,Mainly clear,48.0776
4062,0.0,6,2016-01-30,Mainly clear,47.987602
4063,0.0,7,2016-01-30,Partly cloudy,47.807602
4064,0.0,8,2016-01-30,Partly cloudy,47.7176
4065,0.0,9,2016-01-30,Overcast,48.7976
4066,0.0,10,2016-01-30,Overcast,49.6976
4067,0.0,11,2016-01-30,Overcast,52.487602
4068,0.0,12,2016-01-30,Mainly clear,54.1076
4069,0.0,13,2016-01-30,Clear sky,55.9076
4070,0.0,14,2016-01-30,Mainly clear,56.6276
4071,0.0,15,2016-01-30,Mainly clear,56.2676
4072,0.0,16,2016-01-30,Overcast,54.917603
4073,0.0,17,2016-01-30,Overcast,52.8476
4074,0.0,18,2016-01-30,Overcast,51.1376
4075,0.0,19,2016-01-30,Overcast,49.9676
4076,0.0,20,2016-01-30,Overcast,49.0676
4077,0.0,21,2016-01-30,Overcast,48.4376
4078,0.0,22,2016-01-30,Overcast,47.6276
4079,0.0,23,2016-01-30,Overcast,48.7976
4080,0.0,0,2016-01-31,Overcast,48.4376
4081,0.0,1,2016-01-31,Overcast,47.807602
4082,0.0,2,2016-01-31,Overcast,47.4476
4083,0.0,3,2016-01-31,Overcast,46.9976
4084,0.0,4,2016-01-31,Overcast,46.6376
4085,0.0,5,2016-01-31,Overcast,46.1876
4086,0.0,6,2016-01-31,Overcast,45.737602
4087,0.0,7,2016-01-31,Overcast,45.1076
4088,0.0,8,2016-01-31,Overcast,44.8376
4089,0.0,9,2016-01-31,Overcast,46.8176
4090,0.0,10,2016-01-31,Overcast,48.7976
4091,0.0,11,2016-01-31,Partly cloudy,50.1476
4092,0.0,12,2016-01-31,Mainly clear,51.7676
4093,0.0,13,2016-01-31,Clear sky,53.0276
4094,0.0,14,2016-01-31,Clear sky,53.4776
4095,0.0,15,2016-01-31,Mainly clear,53.5676
4096,0.0,16,2016-01-31,Mainly clear,52.8476
4097,0.0,17,2016-01-31,Overcast,50.6876
4098,0.0,18,2016-01-31,Partly cloudy,48.4376
4099,0.0,19,2016-01-31,Clear sky,47.1776
4100,0.0,20,2016-01-31,Clear sky,46.3676
4101,0.0,21,2016-01-31,Clear sky,45.557602
4102,0.0,22,2016-01-31,Clear sky,44.9276
4103,0.0,23,2016-01-31,Clear sky,44.9276
4104,0.0,0,2016-02-01,Clear sky,44.2976
4105,0.0,1,2016-02-01,Clear sky,43.5776
4106,0.0,2,2016-02-01,Clear sky,42.5876
4107,0.0,3,2016-02-01,Clear sky,41.597603
4108,0.0,4,2016-02-01,Clear sky,40.787598
4109,0.0,5,2016-02-01,Clear sky,39.9776
4110,0.0,6,2016-02-01,Clear sky,39.2576
4111,0.0,7,2016-02-01,Clear sky,38.8076
4112,0.0,8,2016-02-01,Clear sky,39.3476
4113,0.0,9,2016-02-01,Clear sky,42.9476
4114,0.0,10,2016-02-01,Clear sky,46.8176
4115,0.0,11,2016-02-01,Clear sky,50.237602
4116,0.0,12,2016-02-01,Clear sky,52.2176
4117,0.0,13,2016-02-01,Clear sky,53.7476
4118,0.0,14,2016-02-01,Clear sky,54.6476
4119,0.0,15,2016-02-01,Clear sky,54.8276
4120,0.0,16,2016-02-01,Clear sky,54.1076
4121,0.0,17,2016-02-01,Clear sky,52.0376
4122,0.0,18,2016-02-01,Mainly clear,48.7976
4123,0.0,19,2016-02-01,Partly cloudy,46.9076
4124,0.0,20,2016-02-01,Partly cloudy,45.6476
4125,0.0,21,2016-02-01,Clear sky,44.6576
4126,0.0,22,2016-02-01,Clear sky,43.7576
4127,0.0,23,2016-02-01,Mainly clear,43.847603
4128,0.0,0,2016-02-02,Partly cloudy,43.5776
4129,0.0,1,2016-02-02,Partly cloudy,43.2176
4130,0.0,2,2016-02-02,Overcast,42.5876
4131,0.0,3,2016-02-02,Overcast,41.597603
4132,0.0,4,2016-02-02,Overcast,41.3276
4133,0.4,5,2016-02-02,Drizzle: light,40.9676
4134,0.4,6,2016-02-02,Drizzle: light,42.7676
4135,0.3,7,2016-02-02,Drizzle: light,44.2076
4136,0.1,8,2016-02-02,Drizzle: light,45.8276
4137,0.0,9,2016-02-02,Overcast,47.5376
4138,0.0,10,2016-02-02,Overcast,50.5976
4139,0.0,11,2016-02-02,Partly cloudy,48.8876
4140,0.0,12,2016-02-02,Partly cloudy,49.6076
4141,0.0,13,2016-02-02,Partly cloudy,49.7876
4142,0.0,14,2016-02-02,Mainly clear,49.5176
4143,0.0,15,2016-02-02,Mainly clear,49.6076
4144,0.0,16,2016-02-02,Mainly clear,48.6176
4145,0.0,17,2016-02-02,Partly cloudy,47.2676
4146,0.0,18,2016-02-02,Partly cloudy,45.1076
4147,0.0,19,2016-02-02,Partly cloudy,43.847603
4148,0.0,20,2016-02-02,Partly cloudy,42.7676
4149,0.0,21,2016-02-02,Partly cloudy,40.9676
4150,0.0,22,2016-02-02,Mainly clear,39.5276
4151,0.0,23,2016-02-02,Clear sky,38.9876
4152,0.0,0,2016-02-03,Clear sky,38.2676
4153,0.0,1,2016-02-03,Clear sky,37.6376
4154,0.0,2,2016-02-03,Partly cloudy,37.8176
4155,0.0,3,2016-02-03,Overcast,37.2776
4156,0.0,4,2016-02-03,Overcast,35.6576
4157,0.0,5,2016-02-03,Overcast,35.3876
4158,0.0,6,2016-02-03,Overcast,34.8476
4159,0.0,7,2016-02-03,Overcast,35.0276
4160,0.0,8,2016-02-03,Overcast,36.3776
4161,0.0,9,2016-02-03,Overcast,40.6976
4162,0.0,10,2016-02-03,Partly cloudy,44.2076
4163,0.0,11,2016-02-03,Mainly clear,48.9776
4164,0.0,12,2016-02-03,Overcast,51.2276
4165,0.0,13,2016-02-03,Overcast,52.8476
4166,0.0,14,2016-02-03,Overcast,52.9376
4167,0.0,15,2016-02-03,Overcast,53.1176
4168,0.0,16,2016-02-03,Overcast,52.1276
4169,0.1,17,2016-02-03,Drizzle: light,50.5976
4170,0.0,18,2016-02-03,Overcast,49.3376
4171,0.0,19,2016-02-03,Overcast,48.7076
4172,0.0,20,2016-02-03,Overcast,48.4376
4173,0.0,21,2016-02-03,Overcast,48.2576
4174,0.0,22,2016-02-03,Overcast,47.807602
4175,0.0,23,2016-02-03,Partly cloudy,46.9076
4176,0.0,0,2016-02-04,Partly cloudy,46.0076
4177,0.0,1,2016-02-04,Overcast,44.9276
4178,0.0,2,2016-02-04,Overcast,43.847603
4179,0.0,3,2016-02-04,Overcast,43.307602
4180,0.0,4,2016-02-04,Overcast,42.7676
4181,0.0,5,2016-02-04,Overcast,41.8676
4182,0.0,6,2016-02-04,Overcast,40.787598
4183,0.0,7,2016-02-04,Overcast,40.0676
4184,0.0,8,2016-02-04,Mainly clear,41.1476
4185,0.0,9,2016-02-04,Mainly clear,47.6276
4186,0.0,10,2016-02-04,Clear sky,50.9576
4187,0.0,11,2016-02-04,Clear sky,52.307602
4188,0.0,12,2016-02-04,Clear sky,54.557602
4189,0.0,13,2016-02-04,Mainly clear,56.1776
4190,0.0,14,2016-02-04,Partly cloudy,57.3476
4191,0.0,15,2016-02-04,Mainly clear,57.8876
4192,0.0,16,2016-02-04,Overcast,57.7976
4193,0.0,17,2016-02-04,Overcast,56.6276
4194,0.0,18,2016-02-04,Mainly clear,54.1976
4195,0.0,19,2016-02-04,Clear sky,51.3176
4196,0.0,20,2016-02-04,Clear sky,49.0676
4197,0.0,21,2016-02-04,Clear sky,49.6076
4198,0.0,22,2016-02-04,Clear sky,48.0776
4199,0.0,23,2016-02-04,Clear sky,47.1776
4200,0.0,0,2016-02-05,Clear sky,44.9276
4201,0.0,1,2016-02-05,Clear sky,43.3976
4202,0.0,2,2016-02-05,Clear sky,43.1276
4203,0.0,3,2016-02-05,Clear sky,42.8576
4204,0.0,4,2016-02-05,Partly cloudy,39.0776
4205,0.0,5,2016-02-05,Overcast,37.7276
4206,0.0,6,2016-02-05,Overcast,37.2776
4207,0.0,7,2016-02-05,Overcast,37.2776
4208,0.0,8,2016-02-05,Overcast,38.9876
4209,0.0,9,2016-02-05,Partly cloudy,43.307602
4210,0.0,10,2016-02-05,Partly cloudy,48.7976
4211,0.0,11,2016-02-05,Mainly clear,51.9476
4212,0.0,12,2016-02-05,Mainly clear,55.1876
4213,0.0,13,2016-02-05,Mainly clear,57.4376
4214,0.0,14,2016-02-05,Mainly clear,58.8776
4215,0.0,15,2016-02-05,Clear sky,59.507603
4216,0.0,16,2016-02-05,Clear sky,59.237602
4217,0.0,17,2016-02-05,Clear sky,57.707603
4218,0.0,18,2016-02-05,Clear sky,54.8276
4219,0.0,19,2016-02-05,Mainly clear,52.0376
4220,0.0,20,2016-02-05,Overcast,49.0676
4221,0.0,21,2016-02-05,Overcast,46.7276
4222,0.0,22,2016-02-05,Overcast,45.557602
4223,0.0,23,2016-02-05,Overcast,47.5376
4224,0.0,0,2016-02-06,Overcast,46.9076
4225,0.0,1,2016-02-06,Mainly clear,44.8376
4226,0.0,2,2016-02-06,Partly cloudy,42.5876
4227,0.0,3,2016-02-06,Mainly clear,41.5076
4228,0.0,4,2016-02-06,Partly cloudy,40.8776
4229,0.0,5,2016-02-06,Partly cloudy,40.4276
4230,0.0,6,2016-02-06,Partly cloudy,39.4376
4231,0.0,7,2016-02-06,Overcast,38.717598
4232,0.0,8,2016-02-06,Overcast,40.0676
4233,0.0,9,2016-02-06,Overcast,46.5476
4234,0.0,10,2016-02-06,Partly cloudy,53.2976
4235,0.0,11,2016-02-06,Mainly clear,54.737602
4236,0.0,12,2016-02-06,Mainly clear,58.1576
4237,0.0,13,2016-02-06,Clear sky,60.5876
4238,0.0,14,2016-02-06,Clear sky,62.2976
4239,0.0,15,2016-02-06,Clear sky,63.107597
4240,0.0,16,2016-02-06,Clear sky,63.197598
4241,0.0,17,2016-02-06,Clear sky,61.667595
4242,0.0,18,2016-02-06,Clear sky,57.8876
4243,0.0,19,2016-02-06,Clear sky,57.5276
4244,0.0,20,2016-02-06,Mainly clear,54.3776
4245,0.0,21,2016-02-06,Clear sky,50.1476
4246,0.0,22,2016-02-06,Clear sky,48.9776
4247,0.0,23,2016-02-06,Clear sky,53.0276
4248,0.0,0,2016-02-07,Mainly clear,52.2176
4249,0.0,1,2016-02-07,Mainly clear,50.7776
4250,0.0,2,2016-02-07,Partly cloudy,49.6976
4251,0.0,3,2016-02-07,Partly cloudy,48.7976
4252,0.0,4,2016-02-07,Partly cloudy,47.807602
4253,0.0,5,2016-02-07,Partly cloudy,46.9976
4254,0.0,6,2016-02-07,Clear sky,46.0076
4255,0.0,7,2016-02-07,Clear sky,44.3876
4256,0.0,8,2016-02-07,Clear sky,43.7576
4257,0.0,9,2016-02-07,Clear sky,51.8576
4258,0.0,10,2016-02-07,Clear sky,59.3276
4259,0.0,11,2016-02-07,Clear sky,61.5776
4260,0.0,12,2016-02-07,Clear sky,64.3676
4261,0.0,13,2016-02-07,Clear sky,66.7976
4262,0.0,14,2016-02-07,Clear sky,68.7776
4263,0.0,15,2016-02-07,Clear sky,69.2276
4264,0.0,16,2016-02-07,Clear sky,68.0576
4265,0.0,17,2016-02-07,Clear sky,65.1776
4266,0.0,18,2016-02-07,Clear sky,61.3076
4267,0.0,19,2016-02-07,Clear sky,57.3476
4268,0.0,20,2016-02-07,Clear sky,54.3776
4269,0.0,21,2016-02-07,Clear sky,52.9376
4270,0.0,22,2016-02-07,Clear sky,53.4776
4271,0.0,23,2016-02-07,Clear sky,52.667603
4272,0.0,0,2016-02-08,Clear sky,53.3876
4273,0.0,1,2016-02-08,Clear sky,53.2076
4274,0.0,2,2016-02-08,Clear sky,52.307602
4275,0.0,3,2016-02-08,Clear sky,51.6776
4276,0.0,4,2016-02-08,Clear sky,51.2276
4277,0.0,5,2016-02-08,Clear sky,50.8676
4278,0.0,6,2016-02-08,Clear sky,50.5076
4279,0.0,7,2016-02-08,Clear sky,50.1476
4280,0.0,8,2016-02-08,Clear sky,50.9576
4281,0.0,9,2016-02-08,Clear sky,56.0876
4282,0.0,10,2016-02-08,Clear sky,60.947598
4283,0.0,11,2016-02-08,Clear sky,63.3776
4284,0.0,12,2016-02-08,Clear sky,65.8976
4285,0.0,13,2016-02-08,Clear sky,67.8776
4286,0.0,14,2016-02-08,Clear sky,68.957596
4287,0.0,15,2016-02-08,Clear sky,69.2276
4288,0.0,16,2016-02-08,Clear sky,68.3276
4289,0.0,17,2016-02-08,Clear sky,65.6276
4290,0.0,18,2016-02-08,Clear sky,62.2076
4291,0.0,19,2016-02-08,Clear sky,59.237602
4292,0.0,20,2016-02-08,Clear sky,56.6276
4293,0.0,21,2016-02-08,Clear sky,54.3776
4294,0.0,22,2016-02-08,Clear sky,52.7576
4295,0.0,23,2016-02-08,Clear sky,51.6776
4296,0.0,0,2016-02-09,Clear sky,50.057602
4297,0.0,1,2016-02-09,Clear sky,48.9776
4298,0.0,2,2016-02-09,Clear sky,48.3476
4299,0.0,3,2016-02-09,Clear sky,47.7176
4300,0.0,4,2016-02-09,Clear sky,47.0876
4301,0.0,5,2016-02-09,Clear sky,46.4576
4302,0.0,6,2016-02-09,Clear sky,46.0076
4303,0.0,7,2016-02-09,Clear sky,45.4676
4304,0.0,8,2016-02-09,Clear sky,46.3676
4305,0.0,9,2016-02-09,Overcast,53.0276
4306,0.0,10,2016-02-09,Overcast,59.3276
4307,0.0,11,2016-02-09,Overcast,61.5776
4308,0.0,12,2016-02-09,Clear sky,64.6376
4309,0.0,13,2016-02-09,Clear sky,67.0676
4310,0.0,14,2016-02-09,Overcast,68.597595
4311,0.0,15,2016-02-09,Overcast,69.1376
4312,0.0,16,2016-02-09,Overcast,68.2376
4313,0.0,17,2016-02-09,Overcast,65.5376
4314,0.0,18,2016-02-09,Overcast,61.9376
4315,0.0,19,2016-02-09,Overcast,58.5176
4316,0.0,20,2016-02-09,Overcast,56.4476
4317,0.0,21,2016-02-09,Mainly clear,54.8276
4318,0.0,22,2016-02-09,Clear sky,52.5776
4319,0.0,23,2016-02-09,Clear sky,53.3876
4320,0.0,0,2016-02-10,Clear sky,53.2076
4321,0.0,1,2016-02-10,Clear sky,51.7676
4322,0.0,2,2016-02-10,Partly cloudy,48.2576
4323,0.0,3,2016-02-10,Partly cloudy,46.7276
4324,0.0,4,2016-02-10,Overcast,47.1776
4325,0.0,5,2016-02-10,Overcast,47.3576
4326,0.0,6,2016-02-10,Overcast,46.3676
4327,0.0,7,2016-02-10,Overcast,45.2876
4328,0.0,8,2016-02-10,Overcast,44.4776
4329,0.0,9,2016-02-10,Overcast,50.417603
4330,0.0,10,2016-02-10,Partly cloudy,54.557602
4331,0.0,11,2016-02-10,Partly cloudy,56.6276
4332,0.0,12,2016-02-10,Clear sky,61.3076
4333,0.0,13,2016-02-10,Clear sky,64.9076
4334,0.0,14,2016-02-10,Clear sky,67.6076
4335,0.0,15,2016-02-10,Partly cloudy,68.8676
4336,0.0,16,2016-02-10,Overcast,68.417595
4337,0.0,17,2016-02-10,Overcast,66.5276
4338,0.0,18,2016-02-10,Overcast,63.017597
4339,0.0,19,2016-02-10,Overcast,61.3076
4340,0.0,20,2016-02-10,Overcast,57.7976
4341,0.0,21,2016-02-10,Overcast,54.6476
4342,0.0,22,2016-02-10,Overcast,52.487602
4343,0.0,23,2016-02-10,Overcast,53.4776
